user_id,weighted_genres
ur84677252,"[1.40846395 0.94075235 0.47304075 0.43949843 0.5137931  0.74890282
 1.88871473 1.60689655 0.13166144 0.44514107 0.         0.48996865
 0.24796238 0.0968652  0.         0.37366771 0.03918495 0.
 0.13103448 0.25109718 0.         0.16018809 0.         0.6677116
 0.23605016 0.00783699]"
ur8477248,"[0.34182099 0.30200617 0.13966049 0.07808642 1.11003086 0.33966049
 0.02067901 2.16743827 0.08148148 0.46404321 0.00987654 0.0125
 2.44089506 0.05447531 0.         1.28858025 0.         0.
 0.43688272 0.56095679 0.         0.01944444 0.         1.24182099
 0.         0.00987654]"
ur8478074,"[1.74350971 0.95059003 0.13715265 0.10780358 1.02261134 0.87738866
 0.01754853 1.44251998 0.09158736 0.40232204 0.         0.04507042
 0.76783403 0.02702703 0.01496003 0.48641035 0.00186525 0.
 0.23681005 0.56954701 0.         0.06250476 0.         0.90540541
 0.0443091  0.03563   ]"
ur84948719,"[2.421      1.79466667 0.21166667 0.26266667 1.55366667 0.783
 0.024      1.493      0.115      0.58633333 0.         0.027
 1.218      0.09133333 0.054      0.64733333 0.         0.
 0.17933333 0.89433333 0.         0.051      0.         1.12
 0.02133333 0.        ]"
ur85162534,"[2.23031447 2.75522013 1.32037736 0.04238994 1.57283019 0.49496855
 0.         0.89698113 0.68427673 0.67861635 0.         0.00805031
 0.40415094 0.00503145 0.01421384 0.45735849 0.         0.
 0.12264151 0.6690566  0.         0.         0.         0.77672956
 0.         0.        ]"
ur8536486,"[2.50304348 1.41347826 0.12282609 0.33543478 0.53869565 1.5823913
 0.06478261 3.15782609 0.05       0.27956522 0.06630435 0.23847826
 0.41326087 0.05413043 0.         0.80717391 0.         0.
 0.2376087  1.0576087  0.         0.08869565 0.         1.32891304
 0.16630435 0.11956522]"
ur8546957,"[1.12857143 0.93636364 0.16060606 0.48268398 0.87792208 0.86753247
 0.         1.79220779 0.16796537 0.23160173 0.         0.17445887
 0.36969697 0.03160173 0.07792208 0.45497835 0.         0.
 0.23333333 0.32121212 0.         0.03506494 0.         0.66450216
 0.02121212 0.04545455]"
ur8564485,"[0.9937251  1.00468127 0.35288845 0.49930279 1.30169323 1.07539841
 0.02808765 2.94312749 0.21005976 0.27928287 0.07549801 0.1687251
 0.19840637 0.09591633 0.04292829 0.51165339 0.00806773 0.
 0.52579681 0.33685259 0.         0.06055777 0.         0.82071713
 0.1498008  0.0937251 ]"
ur8566142,"[0.81462366 0.50494624 0.         0.42795699 0.73569892 1.09935484
 0.0311828  2.76645161 0.07870968 0.48344086 0.0311828  0.11870968
 2.26688172 0.03333333 0.04967742 0.93333333 0.         0.
 0.21247312 0.71763441 0.         0.07053763 0.         1.27892473
 0.1716129  0.07354839]"
ur85865340,"[3.05333333 3.43       0.66666667 0.         2.13       0.85333333
 0.         1.26333333 0.15       0.63       0.         0.
 0.24666667 0.         0.         0.         0.         0.
 0.         1.01       0.         0.         0.         0.59
 0.         0.        ]"
ur86230128,"[1.25320887 0.81481914 0.20991832 0.15180863 0.80828471 1.1487748
 0.05285881 1.93173862 0.08809802 0.2361727  0.0042007  0.05064177
 0.60536756 0.01365228 0.00583431 1.04609102 0.         0.
 0.20571762 0.50466744 0.         0.00805134 0.         1.09416569
 0.02135356 0.01318553]"
ur8625456,"[1.25098779 0.7490566  0.15833518 0.37429523 1.95649279 1.88226415
 0.22950055 3.44559378 0.16068812 0.31955605 0.15476138 0.1718313
 0.67431743 0.14350721 0.04619312 0.69054384 0.003596   0.
 0.73655938 0.41307436 0.         0.07649279 0.         1.23622642
 0.15551609 0.09988901]"
ur8650578,"[2.27344633 1.95677966 0.50918079 0.33107345 1.54745763 0.79166667
 0.         1.64449153 0.23898305 0.4420904  0.         0.10805085
 0.37655367 0.04477401 0.         0.53163842 0.         0.
 0.32627119 1.09449153 0.         0.04491525 0.         0.88488701
 0.06737288 0.01412429]"
ur86595662,"[1.36710963 0.75614618 0.03322259 0.2538206  0.76079734 0.74451827
 0.02126246 2.40498339 0.11960133 0.55747508 0.         0.13255814
 1.08637874 0.16677741 0.01196013 0.87973422 0.         0.
 0.35780731 0.75348837 0.         0.         0.         1.33056478
 0.03887043 0.06445183]"
ur8682720,"[1.83763118 2.01409295 0.61514243 0.43838081 1.45097451 0.52698651
 0.03703148 2.56221889 0.42683658 0.52623688 0.03193403 0.15607196
 0.24947526 0.08050975 0.07466267 0.43703148 0.0053973  0.
 0.67421289 1.14662669 0.         0.02743628 0.         0.4970015
 0.08650675 0.03643178]"
ur86926253,"[2.45378151 2.68151261 1.24705882 0.07781513 1.43428571 0.53596639
 0.01361345 1.30588235 0.2994958  0.89563025 0.         0.03865546
 2.45478992 0.0107563  0.01361345 0.89983193 0.         0.
 0.07596639 0.77361345 0.         0.09529412 0.         1.60184874
 0.03042017 0.01361345]"
ur86987045,"[1.10394737 0.89078947 0.45131579 0.58026316 0.60789474 1.26578947
 0.35657895 2.13684211 0.17105263 0.2        0.         0.24078947
 0.42894737 0.         0.         0.64736842 0.         0.
 0.17105263 0.27631579 0.         0.         0.         0.81184211
 0.10657895 0.22236842]"
ur87104813,"[0.83019438 0.46151188 0.05861771 0.0950324  0.60647948 0.50354212
 0.06470842 1.05848812 0.09857451 0.21645788 0.         0.0299784
 0.8162851  0.05637149 0.01053996 0.38172786 0.         0.
 0.16544276 0.27447084 0.         0.07317495 0.         0.79866091
 0.02038877 0.01408207]"
ur87114976,"[0.55708583 1.03033932 0.51117764 0.75508982 1.56766467 0.85129741
 0.         4.12195609 0.36327345 0.36147705 0.09301397 0.30279441
 0.20419162 0.15429142 0.16207585 0.59640719 0.         0.
 1.27824351 0.24630739 0.         0.03333333 0.         0.62874251
 0.31976048 0.07285429]"
ur87552659,"[3.83899083 1.67293578 0.06697248 0.43119266 0.84954128 1.51330275
 0.         2.74541284 0.         0.20412844 0.0293578  0.25917431
 0.45183486 0.0293578  0.04449541 0.42110092 0.         0.
 0.28348624 0.75779817 0.         0.         0.         1.8559633
 0.14541284 0.07431193]"
ur87688280,"[2.20148148 3.27876543 1.40493827 0.31308642 2.24024691 0.52
 0.03160494 1.62246914 0.72617284 0.97802469 0.         0.12839506
 0.32814815 0.06716049 0.04098765 0.14962963 0.01580247 0.
 0.32345679 0.83111111 0.         0.03580247 0.         0.37481481
 0.05580247 0.01209877]"
ur87808462,"[2.22771739 1.95597826 0.52047101 0.24275362 1.71702899 0.81539855
 0.02445652 2.15       0.15851449 0.50652174 0.         0.07210145
 0.70344203 0.08206522 0.00289855 0.78641304 0.         0.
 0.37318841 0.80543478 0.         0.06086957 0.         0.9990942
 0.10271739 0.01630435]"
ur87906749,"[5.17272727 5.15454545 0.         0.         0.91818182 0.00909091
 0.         1.82727273 0.         3.32727273 0.         0.
 0.         0.         0.         0.         0.         0.
 0.90909091 0.90909091 0.         0.         0.         0.00909091
 0.         0.        ]"
ur87974234,"[1.66666667 1.71794872 0.99267399 0.25347985 1.11831502 1.21355311
 0.01794872 3.55897436 0.38901099 0.71282051 0.         0.17142857
 0.54981685 0.14468864 0.         0.75531136 0.         0.
 0.27252747 0.74798535 0.         0.02967033 0.         0.97289377
 0.14908425 0.03113553]"
ur8806162,"[3.08888889 2.97222222 0.82777778 0.         1.37222222 1.00555556
 0.         3.38333333 0.57777778 0.72222222 0.         0.
 1.35       0.45       0.         0.45       0.         0.
 1.00555556 1.45555556 0.         0.         0.         0.2
 0.         0.35555556]"
ur88267634,"[1.60700565 1.49175141 0.3480226  0.43299435 2.0820339  0.95536723
 0.04836158 2.73288136 0.31322034 0.50101695 0.         0.10700565
 0.5300565  0.10870056 0.01638418 0.62225989 0.         0.
 0.48768362 0.73491525 0.         0.17581921 0.         0.79446328
 0.12180791 0.02474576]"
ur88270629,"[0.93621868 1.00447988 0.45740319 0.29141989 0.78344723 0.36757783
 0.16400911 1.23864844 0.1342445  0.29172361 0.         0.10918755
 0.1873956  0.07167806 0.02665148 0.23568717 0.         0.
 0.12126044 0.33181473 0.         0.05907365 0.         0.31290812
 0.04905087 0.01807137]"
ur88612516,"[1.02807018 2.11111111 1.03304094 0.89766082 2.79532164 0.6628655
 0.25467836 4.43888889 1.33011696 0.78274854 0.         0.54093567
 0.48157895 0.26081871 0.26637427 0.40555556 0.         0.
 0.97046784 0.45701754 0.         0.24502924 0.         0.49239766
 0.31871345 0.07719298]"
ur88972325,"[3.20414201e+00 2.43284024e+00 5.64792899e-01 3.58579882e-01
 1.14467456e+00 1.07692308e+00 2.95857988e-04 2.62603550e+00
 2.90828402e-01 5.84911243e-01 0.00000000e+00 1.34319527e-01
 5.04733728e-01 0.00000000e+00 0.00000000e+00 6.54437870e-01
 0.00000000e+00 0.00000000e+00 1.49408284e-01 1.22485207e+00
 0.00000000e+00 1.89349112e-02 0.00000000e+00 1.08550296e+00
 2.01775148e-01 6.18343195e-02]"
ur89021587,"[0.97927152 1.28688742 0.71609272 0.39033113 1.77913907 0.83900662
 0.18145695 3.56178808 0.34165563 0.44086093 0.04642384 0.21066225
 0.50536424 0.18211921 0.12251656 0.47748344 0.00748344 0.
 0.66629139 0.39940397 0.         0.07834437 0.         0.58649007
 0.22066225 0.06715232]"
ur89308260,"[3.06099291 2.56241135 0.67375887 0.16595745 0.91276596 1.66808511
 0.         2.60425532 0.34113475 0.47092199 0.05744681 0.
 0.74255319 0.06950355 0.         0.81134752 0.         0.
 0.11489362 1.20212766 0.         0.12836879 0.         1.29574468
 0.         0.05744681]"
ur89493617,"[1.02041712 1.06805708 0.26728869 0.56992316 1.34478595 1.07277717
 0.14226125 3.8974753  0.20219539 0.63600439 0.03600439 0.25049396
 1.21668496 0.20559824 0.05960483 0.84237102 0.         0.
 0.6143798  0.55433589 0.         0.02963776 0.         0.97585071
 0.22667398 0.03468716]"
ur89745032,"[1.82829787 0.70191489 0.05808511 0.33170213 1.11489362 1.69170213
 0.03106383 1.9806383  0.01808511 0.16829787 0.         0.06787234
 0.83595745 0.04659574 0.         0.8612766  0.         0.
 0.09340426 0.32510638 0.         0.05191489 0.         1.50659574
 0.10340426 0.03106383]"
ur89818312,"[1.74837398 2.27743902 0.8800813  0.39349593 1.82439024 1.37113821
 0.0203252  2.97723577 0.72906504 0.97784553 0.07743902 0.20691057
 1.25528455 0.05934959 0.05711382 1.07865854 0.         0.
 0.26869919 0.76443089 0.         0.06808943 0.         1.34654472
 0.20650407 0.04573171]"
ur8983476,"[3.58181818 3.13636364 0.         0.         0.         1.64545455
 0.         4.93636364 0.58181818 1.16363636 0.         0.
 1.02727273 0.         0.         2.22727273 0.         0.
 0.         2.09090909 0.         0.         0.         2.4
 0.         0.        ]"
ur90143200,"[3.59171271 3.47348066 0.69226519 0.39447514 1.47513812 1.22928177
 0.04475138 3.02486188 0.16961326 0.68674033 0.04475138 0.20497238
 0.38729282 0.02707182 0.         0.46629834 0.         0.
 0.24530387 1.84364641 0.         0.04475138 0.         0.92430939
 0.44861878 0.1       ]"
ur9018067,"[2.30000000e+00 1.80544218e+00 1.42857143e-01 2.46938776e-01
 9.29251701e-01 8.57823129e-01 6.80272109e-04 1.94353741e+00
 1.87074830e-01 5.70068027e-01 0.00000000e+00 9.86394558e-02
 3.25850340e-01 1.76870748e-02 6.80272109e-02 7.82312925e-02
 0.00000000e+00 0.00000000e+00 1.40136054e-01 1.22517007e+00
 0.00000000e+00 6.80272109e-02 0.00000000e+00 4.30612245e-01
 1.36054422e-01 7.89115646e-02]"
ur9021307,"[1.8933062  1.29425599 0.30927182 0.40275893 1.40976934 1.12180009
 0.07905925 2.47222976 0.22446857 0.37313433 0.         0.17498869
 0.26865672 0.11365898 0.0299412  0.35327906 0.00452284 0.
 0.52048847 0.54215287 0.         0.13369516 0.         0.83093623
 0.07096336 0.03554953]"
ur90270268,"[2.23602941 3.35404412 1.75275735 0.05091912 2.15183824 0.25992647
 0.         1.41966912 0.76617647 0.72665441 0.         0.02738971
 0.50661765 0.08106618 0.08658088 0.28952206 0.         0.
 0.27886029 0.98768382 0.         0.         0.         0.50422794
 0.01838235 0.        ]"
ur90433291,"[1.72886029 1.88584559 0.68125    0.37769608 2.73768382 0.86268382
 0.0442402  2.51495098 0.36930147 0.53572304 0.         0.1057598
 0.39852941 0.16556373 0.07530637 0.41360294 0.         0.
 0.65606618 0.59381127 0.         0.09620098 0.         0.57328431
 0.06881127 0.05514706]"
ur90578176,"[1.07652174 0.40695652 0.         0.26695652 0.27304348 0.45130435
 0.0026087  2.36956522 0.09826087 0.07478261 0.         0.63478261
 0.04782609 0.         0.         0.22869565 0.         0.
 0.15652174 0.04173913 0.         0.00869565 0.         0.53217391
 1.12956522 0.00521739]"
ur90669531,"[2.57848606 1.82071713 0.07211155 0.52908367 0.47290837 1.33306773
 0.05776892 4.17091633 0.07211155 0.49243028 0.         0.22669323
 0.89203187 0.07968127 0.         1.18605578 0.         0.
 0.25179283 2.69482072 0.         0.13505976 0.         1.24103586
 0.25298805 0.02549801]"
ur90868255,"[1.35936255e+00 1.06733068e+00 2.32270916e-01 1.53386454e-01
 7.43625498e-01 7.32868526e-01 4.12350598e-02 1.36235060e+00
 1.15139442e-01 3.16932271e-01 0.00000000e+00 4.18326693e-02
 4.25099602e-01 2.50996016e-02 1.99203187e-04 5.30079681e-01
 0.00000000e+00 0.00000000e+00 2.04581673e-01 4.98007968e-01
 0.00000000e+00 8.96414343e-03 0.00000000e+00 6.95617530e-01
 1.23505976e-02 2.90836653e-02]"
ur91222832,"[1.0937862  0.73891522 0.07819905 0.32001053 1.08604529 0.71311216
 0.04539231 2.20121116 0.14491838 0.32817272 0.         0.07767246
 0.70810953 0.07614534 0.04291732 0.68941548 0.         0.
 0.69536598 0.39641917 0.         0.04249605 0.         0.80437072
 0.04707741 0.01411269]"
ur9126893,"[1.14340149 0.31598513 0.00752788 0.0795539  0.50055762 1.2285316
 0.04219331 1.95250929 0.01998141 0.37444238 0.05520446 0.02946097
 1.98271375 0.04052045 0.         1.43048327 0.         0.
 0.20325279 0.95566914 0.         0.01263941 0.         1.69423792
 0.01877323 0.02555762]"
ur91318904,"[2.0387234  2.58524823 0.69262411 0.33617021 2.03829787 0.7151773
 0.14198582 2.48524823 0.54496454 0.6012766  0.18411348 0.15205674
 0.59631206 0.07858156 0.12241135 0.82765957 0.         0.
 0.63886525 0.84453901 0.         0.08241135 0.         1.07716312
 0.17886525 0.07432624]"
ur9150199,"[1.55294118 1.10588235 0.         0.         1.42352941 0.30588235
 0.02352941 0.56470588 0.09411765 0.62352941 0.         0.14705882
 0.         0.         0.         0.         0.         0.
 0.57647059 0.85294118 0.         0.         0.         0.
 0.00588235 0.        ]"
ur9150302,"[1.70888325 1.18087986 0.02791878 0.47351946 1.44822335 1.17741117
 0.13358714 3.30752961 0.10634518 0.38375635 0.02233503 0.13908629
 0.57258883 0.15786802 0.0177665  0.61328257 0.         0.
 0.73781726 0.77292724 0.         0.14187817 0.         1.07428088
 0.1358714  0.05879865]"
ur91779667,"[1.90422164 1.63377309 0.6878628  0.75963061 1.16226913 1.16385224
 0.11134565 3.21055409 0.16965699 0.48997361 0.         0.35778364
 0.5171504  0.10633245 0.02585752 0.45989446 0.01688654 0.
 0.24854881 0.45831135 0.         0.09498681 0.         0.76147757
 0.16253298 0.0298153 ]"
ur9190288,"[0.40833333 0.20833333 0.20833333 0.20833333 0.4        0.86666667
 0.         1.54166667 0.         0.04166667 0.         0.20833333
 0.         0.         0.         0.13333333 0.         0.
 0.24166667 0.         0.         0.         0.         0.675
 0.40833333 0.        ]"
ur91944912,"[0.92439024 0.44146341 0.         1.17804878 2.08780488 1.19268293
 0.15609756 5.10731707 0.         0.21707317 0.         0.48780488
 0.96097561 0.24390244 0.         1.38536585 0.         0.
 0.44146341 0.15609756 0.         0.         0.         0.41219512
 0.         0.1195122 ]"
ur92260614,"[0.89579832 0.31260504 0.         0.08487395 0.17478992 0.62689076
 0.         1.77478992 0.         0.2092437  0.         0.05546218
 2.14201681 0.00756303 0.         1.08151261 0.         0.
 0.28235294 0.41176471 0.         0.         0.         1.68151261
 0.08403361 0.        ]"
ur93303233,"[1.31455399 0.86455399 0.08873239 0.75633803 1.33920188 0.90985915
 0.04600939 3.07723005 0.18568075 0.31948357 0.         0.22206573
 0.86901408 0.31056338 0.08004695 0.62089202 0.         0.
 0.47065728 0.49882629 0.         0.11103286 0.         1.00140845
 0.14061033 0.05704225]"
ur9359347,"[1.78333333 1.05952381 0.26031746 0.31428571 3.27698413 1.16269841
 0.15873016 2.07936508 0.         0.33492063 0.         0.
 1.98253968 0.24126984 0.         0.4515873  0.         0.
 0.73492063 1.65873016 0.         0.63492063 0.         1.03571429
 0.         0.        ]"
ur93857030,"[2.5641791  1.87014925 0.24328358 0.         0.97910448 0.88358209
 0.         1.65970149 0.22238806 0.41343284 0.         0.
 1.51044776 0.         0.07313433 0.95223881 0.         0.
 0.         1.44477612 0.         0.         0.         1.49253731
 0.         0.        ]"
ur93969415,"[1.83180328 1.4104918  0.23344262 0.28032787 1.49737705 1.19508197
 0.         1.80163934 0.26196721 0.32590164 0.         0.10393443
 0.37245902 0.06098361 0.         0.38721311 0.         0.
 0.34327869 0.49934426 0.         0.11311475 0.         0.81540984
 0.08360656 0.02098361]"
ur94119825,"[1.07748344 1.05761589 0.12715232 0.42251656 0.36225166 1.02781457
 0.         3.55033113 0.27086093 0.46953642 0.         0.34370861
 0.99933775 0.17350993 0.         1.33576159 0.         0.
 0.14039735 0.59006623 0.         0.1013245  0.         1.50397351
 0.49006623 0.        ]"
ur9426311,"[1.19250689e+00 9.30909091e-01 3.31487603e-01 4.70606061e-01
 1.50504132e+00 1.14501377e+00 3.95041322e-01 2.68190083e+00
 2.82865014e-01 4.13388430e-01 1.25509642e-01 1.97988981e-01
 5.33168044e-01 1.94325069e-01 1.66666667e-01 5.27933884e-01
 1.76308540e-03 0.00000000e+00 7.03002755e-01 3.64352617e-01
 0.00000000e+00 6.44628099e-02 0.00000000e+00 8.01818182e-01
 1.04545455e-01 6.87052342e-02]"
ur94525275,"[1.74203481 2.50200803 0.83828648 0.63212851 1.7669344  0.60174029
 0.05702811 2.41927711 0.60803213 0.68942436 0.         0.27777778
 0.84872825 0.07751004 0.08179384 0.69089692 0.0085676  0.
 0.3476573  0.79906292 0.         0.         0.         0.69062918
 0.16452477 0.0227577 ]"
ur9516916,"[1.91936275 0.72892157 0.16985294 0.08406863 1.01102941 1.16789216
 0.         1.4        0.02990196 0.2629902  0.0120098  0.06789216
 0.84534314 0.00784314 0.         0.66372549 0.         0.
 0.17328431 0.34436275 0.         0.0870098  0.         1.13235294
 0.05833333 0.01568627]"
ur95169662,"[0.30843373 1.00361446 0.15662651 0.07710843 4.43373494 0.55542169
 0.         2.07228916 0.72289157 0.4313253  0.         0.
 0.         0.19518072 0.07710843 0.13614458 0.         0.
 1.12771084 0.         0.         0.21084337 0.         0.21325301
 0.12048193 0.        ]"
ur95182476,"[1.4930131  0.82052402 0.08253275 0.55021834 1.27772926 0.99039301
 0.12008734 2.20043668 0.1720524  0.33406114 0.         0.20087336
 0.76812227 0.03537118 0.10960699 0.58951965 0.         0.
 0.25720524 0.4860262  0.         0.05371179 0.         0.96855895
 0.08253275 0.01572052]"
